,code_7,ground_truth
2347,1233430,0.006520397144686422
2348,1233410,0.006554249046795417
2349,1233460,0.008871802345026613
2350,1233455,0.004543966860015098
2351,1233435,0.0074135665618699055
2352,1233445,0.006153234206427323
2353,1233450,0.007226079104035472
2354,1233440,0.007616677974523875
2355,1233405,0.0039007807199441936
2356,5234010,0.0033565462937303506
2357,5234005,0.002549308628054316
2358,5234060,0.004155971981996617
2359,5234045,0.003775789081387904
2360,5234050,0.003687253337410533
2361,5234015,0.003158642866016226
2362,5234035,0.002413901019618336
2363,5234040,0.005093409271168786
2364,5234020,0.002515456725945321
2365,5234055,0.0033357143539709693
2366,5234030,0.002020698156660009
2367,5234025,0.0013905319789387178
2368,1121150,0.004155971981996617
2369,1121010,0.016202041147858993
2370,1121005,0.01573592649574283
2371,1121015,0.016259328982197292
2372,1121085,0.015202108039408678
2373,1121080,0.0184518906418722
2374,1121090,0.016428588492742268
2375,1121095,0.01244708400623047
2376,1121200,0.01924610834519862
2377,1121195,0.009569672326965895
2378,1121205,0.009968083174864067
2379,1121190,0.012762167095091117
2380,1121100,0.017045734708113946
2381,1121110,0.0064162374458895145
2382,1121105,0.00962175217636435
2383,1121075,0.011829937790858792
2384,1121030,0.012905386680936864
2385,1121020,0.014301126644815428
2386,1121025,0.01618902118550938
2387,1121130,0.018641982092176556
2388,1121035,0.014665685590604605
2389,1121155,0.014311542614695118
2390,1121060,0.00642144543082936
2391,1121125,0.007202643171806167
2392,1121055,0.011306535304404331
2393,1121040,0.011642450333024358
2394,1121045,0.00327842651963267
2395,1121050,0.007022967691381502
2396,1121140,0.009499364530277983
2397,1121145,0.009004605960992671
2398,1121135,0.0070099477290318886
2399,1121115,0.01362669259510545
2400,1121070,0.009147825546838418
2401,1121065,0.01991273041749883
2402,1121165,0.014199570938488443
2403,1121120,0.010572209427886132
2404,1121160,0.0058720030196756715
2405,1121180,0.010660745171863504
2406,1121170,0.013525136888778466
2407,1121175,0.01908205681959349
2408,1121185,0.020139277762382102
2409,1233425,0.008142684453448259
2410,1233200,0.007150563322407714
2411,1233185,0.004671562491041311
2412,1233320,0.005088201286228941
2413,1233395,0.005791279253108068
2414,1233400,0.006814648293787686
2415,1233390,0.005629831719972861
2416,1233385,0.005499632096476727
2417,1233380,0.009267609200454862
2418,1233375,0.005629831719972861
2419,1233370,0.004866861926285512
2420,1233365,0.005624623735033016
2421,1233360,0.007796353454948541
2422,1233270,0.006661012738062248
2423,1233260,0.009879547430886695
2424,1233255,0.008918674209485222
2425,1233250,0.013691792406853517
2426,1233275,0.0058121111928674495
2427,1233280,0.005963142756122966
2428,1233245,0.013358481370703413
2429,1233355,0.011329971236633636
2430,1233345,0.005231420872074689
2431,1233350,0.0057834672756983
2432,1233340,0.0072286830965053945
2433,1233285,0.012941842575515781
2434,1233290,0.009947251235104685
2435,1233335,0.007171395262167095
2436,1233240,0.005861587049795981
2437,1233230,0.006786004376618537
2438,1233295,0.007936969048324367
2439,1233330,0.00979621967184917
2440,1233325,0.009205113381176718
2441,1233300,0.01118935564325781
2442,1233235,0.005679307576901393
2443,1233225,0.006674032700411861
2444,1233220,0.004442411153688114
2445,1233215,0.004780930174778064
2446,1233305,0.005546503960935335
2447,1233315,0.007314614848012844
2448,1233210,0.010626893269754509
2449,1233205,0.00521319292478523
2450,1233195,0.007236495073915163
2451,1233190,0.0034346660678280317
2452,1233180,0.005171529045266467
2453,1233175,0.003973692509102029
2454,1233170,0.0034919539021663307
2455,1233165,0.003726313224459373
2456,1233160,0.0038070369910269764
2457,1233155,0.005765239328408841
2458,1233140,0.008015088822422047
2459,1233135,0.004684582453390924
2460,1233130,0.0025571206054640842
2461,1233125,0.0032055147304748347
2462,1233120,0.0027914799277571263
2463,1233115,0.0012681443328523513
2464,1233145,0.003072711114508777
2465,1233150,0.0031456229036666127
2466,1233095,0.004653334543751852
2467,1233090,0.005072577331409405
2468,1233100,0.0024399409443175628
2469,1233110,0.0014452158208070943
2470,1233105,0.0021977696446147527
2471,1233080,0.0026326363870918424
2472,1233075,0.0037992250136172083
2473,1233070,0.0029503234684224106
2474,1233045,0.004338251454891206
2475,1233065,0.0021274618479268396
2476,1233050,0.0022238095693139794
2477,1233060,0.003531013789215171
2478,1233055,0.004075248215429014
