,dsd_name,code_7,gnd_name,dsd_name_x,dist_name,prov_name,dsd_id,dsd_name_y,district_name,headcount_index,n_poor
5491,Bandaragama,1306095,Batadombathuduwa,Bandaragama,Kalutara,Western,28,Bandaragama,Kalutara,3.98,"4,273"
5492,Bandaragama,1306075,Alubomulla East,Bandaragama,Kalutara,Western,28,Bandaragama,Kalutara,3.98,"4,273"
5493,Bandaragama,1306015,Senapura,Bandaragama,Kalutara,Western,28,Bandaragama,Kalutara,3.98,"4,273"
5494,Ingiriya,1310010,Arakavila,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5495,Ingiriya,1310045,Handapangoda West,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5496,Ingiriya,1310040,Handapangoda East,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5497,Ingiriya,6142240,Kelegedara,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5498,Ingiriya,6142235,Padiwela,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5499,Ingiriya,6142230,Meladeniya,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5500,Ingiriya,6142215,Kurundupotha,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5501,Ingiriya,6142220,Madulupitiya,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5502,Ingiriya,6142225,Udawela,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5503,Ingiriya,6142210,Hamannapahuwa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5504,Ingiriya,6142205,Konkadawala,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5505,Ingiriya,6142200,Tharana,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5506,Ingiriya,6142195,Kudakalawa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5507,Ingiriya,6142190,Nithalawa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5508,Ingiriya,6142185,Ihala Koswatta,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5509,Ingiriya,6142100,Wanduressa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5510,Ingiriya,6142105,Pahala Koswatta,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5511,Ingiriya,6142090,Karandanayagama,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5512,Ingiriya,1310065,Raigam Wattha,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5513,Ingiriya,1310095,Nimalagama,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5514,Ingiriya,1310110,Pelpitigoda,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5515,Ingiriya,1310050,Kekuladola,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5516,Ingiriya,1310115,Rathmalgoda East,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5517,Ingiriya,1310150,Ingiriya West,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5518,Ingiriya,1310155,Urugala West,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5519,Ingiriya,1310085,Ingiriya East,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5520,Ingiriya,1310025,Kurana North,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5521,Ingiriya,1310055,Handapangoda South,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5522,Ingiriya,1310145,Dombagaskanda,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5523,Ingiriya,1310015,Kandanapitiya,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5524,Ingiriya,1310035,Kotigala,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5525,Ingiriya,1310030,Kurana South,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5526,Ingiriya,1310005,Menerigama,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5527,Ingiriya,1310090,Ingiriya North,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5528,Ingiriya,1310070,Maha Ingiriya,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5529,Ingiriya,1310130,Poruwadanda East,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5530,Ingiriya,1310140,Kekulaliya,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5531,Ingiriya,1310120,Rathmalgoda West,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5532,Ingiriya,1310100,Eduragala,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5533,Ingiriya,1310105,Maputugala,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5534,Ingiriya,1310060,Batugampala,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5535,Ingiriya,1310020,Kottiyawatta,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5536,Ingiriya,1310075,Nambapana,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5537,Ingiriya,1310080,Urugala East,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5538,Ingiriya,1310135,Wagawatta,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5539,Ingiriya,1310125,Poruwadanda West,Ingiriya,Kalutara,Western,30,Ingiriya,Kalutara,5.45,"2,876"
5540,Ingiriya,6142145,Aluthgama,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5541,Ingiriya,6142140,Vilattawa Palatha,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5542,Ingiriya,6142165,Hiruwalpola,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5543,Ingiriya,6142260,Pahala Mandakondana,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5544,Ingiriya,6142175,Horagasagara,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5545,Ingiriya,6142255,Pahala Kadigamuwa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5546,Ingiriya,6142250,Heenpannawa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5547,Ingiriya,6142180,Ihala Kadigamuwa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5548,Ingiriya,6142245,Thorabichchiya,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5549,Ingiriya,6142110,Maunawa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5550,Ingiriya,6142020,Ihala Konkandawala,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5551,Ingiriya,6142030,Manelembuwa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5552,Ingiriya,6142035,"Pahala Kiniyama
",Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5553,Ingiriya,6142025,Bandarigalgoda,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5554,Ingiriya,6142040,Kiniyama East,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5555,Ingiriya,6142050,Puwakgahakadawala,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5556,Ingiriya,6142095,Kosagama,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5557,Ingiriya,6142045,Kiniyama West,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5558,Ingiriya,6142055,Weerapokuna,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5559,Ingiriya,6142015,Pahala Thalampola,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5560,Ingiriya,6142060,Koshenagara,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5561,Ingiriya,6142065,Ihala Galwewa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5562,Ingiriya,6142085,Hendiyapola,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5563,Ingiriya,6142080,Brahmanayagama,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5564,Ingiriya,6142115,Bowatta,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5565,Ingiriya,6142120,Panawewa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5566,Ingiriya,6142170,Kaduruwewa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5567,Ingiriya,6142130,Murukandiya,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5568,Ingiriya,6142125,Mookalanhena,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5569,Ingiriya,6142150,Ihala Kalugama,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5570,Ingiriya,6142010,Getulawa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5571,Ingiriya,6142160,Bakmeeruppa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5572,Ingiriya,6142155,Wellarawa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5573,Ingiriya,6142135,Bingiriya,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5574,Ingiriya,6142075,Urapotta,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5575,Ingiriya,6142070,Pahala Galwewa,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5576,Ingiriya,6142005,Molaeliya,Ingiriya,Kurunegala,North Western,30,Ingiriya,Kalutara,5.45,"2,876"
5577,Kaluthara,1321055,Pothupitiya East,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5578,Kaluthara,1321250,Deshasthra Kalutara West,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5579,Kaluthara,1321260,Thotupala,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5580,Kaluthara,1321255,Vidyasara,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5581,Kaluthara,1321245,Deshasthra Kalutara,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5582,Kaluthara,1321185,Dediyawala,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5583,Kaluthara,1321045,Pohoddaramulla West,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5584,Kaluthara,1321125,Kuda Waskaduwa West,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5585,Kaluthara,1321050,Pohoddaramulla East,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5586,Kaluthara,1321115,Pothupitiya West,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5587,Kaluthara,1321135,Kuda Waskaduwa East,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5588,Kaluthara,1321120,Meda Pothupitiya,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5589,Kaluthara,1321105,Pothupitiya South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5590,Kaluthara,1321130,Kuda Waskaduwa North,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5591,Kaluthara,1321190,Kuda Waskaduwa South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5592,Kaluthara,1321100,Nugagoda,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5593,Kaluthara,1321140,Kapuhena,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5594,Kaluthara,1321370,Rajawatta Parana Kotasa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5595,Kaluthara,1321365,Rajawatta Aluth Kotasa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5596,Kaluthara,1321235,Botnikwatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5597,Kaluthara,1321415,Gallassa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5598,Kaluthara,1321270,Palathota,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5599,Kaluthara,1321295,Vilegoda South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5600,Kaluthara,1321075,Moronthuduwa South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5601,Kaluthara,1321040,Habaralagahalanda,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5602,Kaluthara,1321035,Melegama South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5603,Kaluthara,1321030,Melegama North,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5604,Kaluthara,1321015,Kuda Gonadoowa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5605,Kaluthara,1321065,Maharekma,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5606,Kaluthara,1321010,Maha Gonadoowa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5607,Kaluthara,1321020,Moronthuduwa North,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5608,Kaluthara,1321070,Nandoowa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5609,Kaluthara,1321060,Mawala South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5610,Kaluthara,1321090,Ariyagama,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5611,Kaluthara,1321160,Dodammulla,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5612,Kaluthara,1321165,Diyagama,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5613,Kaluthara,1321155,Paraduwa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5614,Kaluthara,1321220,Uggalbada East,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5615,Kaluthara,1321215,Wijerathnawatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5616,Kaluthara,1321210,Malwatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5617,Kaluthara,1321225,Thekkawatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5618,Kaluthara,1321230,Jawatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5619,Kaluthara,1321265,Ethanamadala,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5620,Kaluthara,1321240,Kaluthara North,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5621,Kaluthara,1321180,Uggalbada West,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5622,Kaluthara,1321145,Usgodella,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5623,Kaluthara,1321170,Panapitiya South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5624,Kaluthara,1321195,Mahawaskaduwa South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5625,Kaluthara,1321025,Mawala,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5626,Kaluthara,1321005,Mestiya,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5627,Kaluthara,1321300,Godaparagahahena,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5628,Kaluthara,1321305,Kithulawa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5629,Kaluthara,1321375,Pulartan,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5630,Kaluthara,1321405,Nagoda South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5631,Kaluthara,1321410,Weniwelketiya,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5632,Kaluthara,1321420,Kalamulla East,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5633,Kaluthara,1321390,Kalamulla North,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5634,Kaluthara,1321425,Kalamulla South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5635,Kaluthara,1321345,Kurunduwatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5636,Kaluthara,1321385,Katukurunda,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5637,Kaluthara,1321380,Uswatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5638,Kaluthara,1321350,Maha Heenatiyangala,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5639,Kaluthara,1321355,Wattamulla,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5640,Kaluthara,1321335,Kalapuwa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5641,Kaluthara,1321330,Kalutara South A,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5642,Kaluthara,1321320,Akkaragoda,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5643,Kaluthara,1321280,Kalutara South,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5644,Kaluthara,1321325,Mahawatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5645,Kaluthara,1321285,Kuda Heenatiyangala,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5646,Kaluthara,1321275,Welapura,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5647,Kaluthara,1321360,Alubogahalanda,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5648,Kaluthara,1321340,Wettumakada,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5649,Kaluthara,1321200,Mahawaskaduwa North,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5650,Kaluthara,1321205,Vilegoda North,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5651,Kaluthara,1321315,Etavila,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5652,Kaluthara,1321095,Deldoowa,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5653,Kaluthara,1321110,Pothupitiya North,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5654,Kaluthara,1321290,Ilukwatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5655,Kaluthara,1321310,Alwiswatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5656,Kaluthara,1321085,"Kalapugama West 
",Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5657,Kaluthara,1321080,"Kalapugama 
",Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5658,Kaluthara,1321150,Panapitiya North,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5659,Kaluthara,1321175,Rannungala,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5660,Kaluthara,1321430,Ethagama West,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5661,Kaluthara,1321435,"Ethagama East
",Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5662,Kaluthara,1321400,Kajudoowawatta,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5663,Kaluthara,1321395,Nagoda West,Kaluthara,Kalutara,Western,34,Kaluthara,Kalutara,4.2,"6,499"
5664,Millaniya,1318095,Labugama,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5665,Millaniya,1318070,Dikhena,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5666,Millaniya,1318055,Raddegoda,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5667,Millaniya,1318075,Arakagoda,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5668,Millaniya,1318010,Bellanthudawa,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5669,Millaniya,1318020,Welikala,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5670,Millaniya,1318015,Kelesgamuwa,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5671,Millaniya,1318100,Pethigamuwa North,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5672,Millaniya,1318105,Pethigamuwa South,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5673,Millaniya,1318175,Uduwara West,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5674,Millaniya,1318185,Uduwara South,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5675,Millaniya,1318210,Delgoda,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5676,Millaniya,1318220,Begamuwa Thalahitiya,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5677,Millaniya,1318200,Yatawara South,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5678,Millaniya,1318215,Yatawara North,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5679,Millaniya,1318195,Panagoda,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5680,Millaniya,1318190,Pathakada,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5681,Millaniya,1318140,Galpatha West,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5682,Millaniya,1318145,Galpatha East,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5683,Millaniya,1318135,Punsiripura,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5684,Millaniya,1318115,Millagaspola,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5685,Millaniya,1318110,Weniwelpitiya,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5686,Millaniya,1318045,Deldorawatta,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5687,Millaniya,1318120,Boralessa,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5688,Millaniya,1318080,Kennanthudawa,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5689,Millaniya,1318085,Mawathgama,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5690,Millaniya,1318090,Yalagala,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5691,Millaniya,1318150,Batagoda,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5692,Millaniya,1318155,Mulkadakanda,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5693,Millaniya,1318205,Mahadurupitiya,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5694,Millaniya,1318035,Halthota,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5695,Millaniya,1318030,Lenawara,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5696,Millaniya,1318025,Thibbotugoda,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5697,Millaniya,1318005,Gungamuwa,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5698,Millaniya,1318050,Millaniya,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5699,Millaniya,1318040,Langana,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5700,Millaniya,1318130,Imbulahena,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5701,Millaniya,1318060,Delkada,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5702,Millaniya,1318065,Paragasthota,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5703,Millaniya,1318125,Pelpola,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5704,Millaniya,1318165,Dombagoda,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5705,Millaniya,1318160,Adhikarigoda,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5706,Millaniya,1318170,Uduwara North,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5707,Millaniya,1318180,Uduwara East,Millaniya,Kalutara,Western,33,Millaniya,Kalutara,5.8,"2,981"
5708,Palindanuwara,1336130,Midalana,Palindanuwara,Kalutara,Western,39,Palindanuwara,Kalutara,8.4,"4,207"
5709,Palindanuwara,1336060,Morapitiya North,Palindanuwara,Kalutara,Western,39,Palindanuwara,Kalutara,8.4,"4,207"
5710,Palindanuwara,1336065,Morapitiya,Palindanuwara,Kalutara,Western,39,Palindanuwara,Kalutara,8.4,"4,207"
5711,Palindanuwara,1336200,Kalukandawa,Palindanuwara,Kalutara,Western,39,Palindanuwara,Kalutara,8.4,"4,207"
