gnd_id,urbanity
2134285,Rural
2103280,Rural
2118020,Rural
2136355,Rural
2136375,Rural
2124270,Rural
2157030,Rural
2134045,Rural
2151050,Rural
2134120,Rural
2112005,Rural
2139465,Rural
2112200,Rural
2136090,Rural
2130275,Rural
2112080,Rural
2139135,Rural
2136440,Rural
2127390,Rural
2109140,Rural
2112260,Rural
2145215,Rural
2118050,Rural
2139060,Rural
2118165,Rural
2133180,Rural
2124285,Rural
2151195,Rural
2134235,Rural
2127265,Rural
2106175,Rural
2127035,Rural
2139530,Rural
2112145,Rural
2118310,Rural
2142095,Rural
2130310,Rural
2139455,Rural
2134030,Rural
2130190,Rural
2124350,Rural
2121015,Rural
2121025,Rural
2127380,Rural
2151025,Rural
2106200,Rural
2134225,Rural
2121050,Rural
2139005,Rural
2106125,Rural
2154155,Rural
2103310,Rural
2118025,Rural
2148135,Rural
2121240,Rural
2145015,Rural
2151145,Rural
2115040,Rural
2142125,Rural
2124260,Rural
2136055,Rural
2103135,Rural
2106295,Rural
2106310,Rural
2142030,Rural
2127310,Rural
2124120,Rural
2154020,Rural
2106080,Rural
2133005,Rural
2134170,Rural
2157005,Rural
2139095,Rural
2145270,Rural
2139390,Rural
2112225,Rural
2112140,Rural
2112150,Rural
2106220,Rural
2127365,Rural
2118255,Rural
2127025,Rural
2136095,Rural
2127250,Rural
2112125,Rural
2145355,Rural
2139210,Rural
2134155,Rural
2136225,Rural
2112240,Rural
2106195,Rural
2103060,Rural
2133015,Rural
2139300,Rural
2145130,Rural
2124205,Rural
2118245,Rural
2139395,Rural
2136020,Rural
2103055,Rural
2142110,Rural
2134180,Rural
2136300,Rural
2154105,Rural
2133020,Rural
2154095,Rural
2127200,Rural
2106115,Rural
2112185,Rural
2157020,Rural
2139310,Rural
2112105,Rural
2139145,Rural
2151185,Rural
2121065,Rural
2134060,Rural
2118170,Rural
2127060,Rural
2136110,Rural
2151045,Rural
2103190,Rural
2134220,Rural
2136315,Rural
2154050,Rural
2103130,Rural
2145085,Rural
2130250,Rural
2109130,Rural
2139305,Rural
2157110,Rural
2139500,Rural
2124110,Rural
2136235,Rural
2145125,Rural
2130245,Rural
2139280,Rural
2130265,Rural
2109135,Rural
2112040,Rural
2136215,Rural
2118280,Rural
2136125,Rural
2145025,Rural
2103185,Rural
2112175,Rural
2139115,Rural
2139230,Rural
2106145,Rural
2112215,Rural
2136445,Rural
2103005,Rural
2142150,Rural
2103170,Rural
2106165,Rural
2157100,Rural
2109175,Rural
2121115,Rural
2139085,Rural
2130320,Rural
2142080,Rural
2106255,Rural
2134245,Rural
2133410,Rural
2103025,Rural
2154065,Rural
2139505,Rural
2136265,Rural
2109110,Rural
2142090,Rural
2145290,Rural
2139555,Rural
2136405,Rural
2145145,Rural
2134125,Rural
2133035,Rural
2133380,Rural
2103195,Rural
2134165,Rural
2134135,Rural
2145235,Rural
2151240,Rural
2112060,Rural
2124300,Rural
2133290,Rural
2124380,Rural
2127135,Rural
2115030,Rural
2145295,Rural
2127370,Rural
2118080,Rural
2133225,Rural
2106265,Rural
2133395,Rural
2134175,Rural
2115060,Rural
2124050,Rural
2127345,Rural
2124250,Rural
2145160,Rural
2154045,Rural
2139400,Rural
2133085,Rural
2118195,Rural
2130290,Rural
2112120,Rural
2121040,Rural
2148090,Rural
2154125,Rural
2124210,Rural
2106305,Rural
2148125,Rural
2127130,Rural
2139290,Rural
2127015,Rural
2133375,Rural
2142015,Rural
2136430,Rural
2130240,Rural
2112035,Rural
2127180,Rural
2139185,Rural
2103045,Rural
2136035,Rural
2103030,Rural
2106320,Rural
2121140,Rural
2142100,Rural
2145020,Rural
2124045,Rural
2124315,Rural
2127140,Rural
2118155,Rural
2118290,Rural
2139170,Rural
2139120,Rural
2130300,Rural
2118040,Rural
2103210,Rural
2109100,Rural
2130185,Rural
2154040,Rural
2127055,Rural
2151200,Rural
2106335,Rural
2139220,Rural
2112160,Rural
2121175,Rural
2139330,Rural
2139125,Rural
2112050,Rural
2145205,Rural
2106110,Rural
2124235,Rural
2136155,Rural
2139010,Rural
2134280,Rural
2151155,Rural
2139460,Rural
2139450,Rural
2127210,Rural
2139495,Rural
2121075,Rural
2118130,Rural
2130270,Rural
2103080,Rural
2157050,Rural
2157010,Rural
2118120,Rural
2151140,Rural
2148025,Rural
2136150,Rural
2136070,Rural
2136420,Rural
2118305,Rural
2133095,Rural
2154135,Rural
2115070,Rural
2139370,Rural
2124005,Rural
2142155,Rural
2130255,Rural
2133050,Rural
2136045,Rural
2103095,Rural
2145045,Rural
2133125,Rural
2121125,Rural
2124310,Rural
2145300,Rural
2127290,Rural
2118180,Rural
2133370,Rural
2133155,Rural
2121165,Rural
2133360,Rural
2133305,Rural
2112195,Rural
2139035,Rural
2136275,Rural
2133080,Rural
2139565,Rural
2109075,Rural
2133030,Rural
2134065,Rural
2157135,Rural
2103180,Rural
2133055,Rural
2118205,Rural
2157115,Rural
2112230,Rural
2142105,Rural
2103260,Rural
2127150,Rural
2133310,Rural
2139215,Rural
2136165,Rural
2106085,Rural
2136345,Rural
2139100,Rural
2136325,Rural
2103245,Rural
2112210,Rural
2139180,Rural
2136255,Rural
2154080,Rural
2133115,Rural
2112135,Rural
2136350,Rural
2139560,Rural
2145090,Rural
2109125,Rural
2130220,Rural
2134085,Rural
2154015,Rural
2145175,Rural
2145260,Rural
2134055,Rural
2139065,Rural
2103145,Rural
2121090,Rural
2124115,Rural
2118045,Rural
2145220,Rural
2139075,Rural
2139020,Rural
2148095,Rural
2136290,Rural
2106120,Rural
2145250,Rural
2139090,Rural
2133135,Rural
2103165,Rural
2109040,Rural
2157025,Rural
2145310,Rural
2157095,Rural
2148075,Rural
2151005,Rural
2148085,Rural
2145340,Rural
2133295,Rural
2139295,Rural
2127375,Rural
2139485,Rural
2106015,Rural
2106010,Rural
2151235,Rural
2106230,Rural
2145200,Rural
2127325,Rural
2154150,Rural
2139375,Rural
2118070,Rural
2133215,Rural
2109020,Rural
2145240,Rural
2127190,Rural
2130235,Rural
2139610,Rural
2121055,Rural
2154005,Rural
2127010,Rural
2142005,Rural
2124465,Rural
2136415,Rural
2139440,Rural
2112100,Rural
2121105,Rural
2134215,Rural
2136370,Rural
2145360,Rural
2118210,Rural
2124390,Rural
2127255,Rural
2130205,Rural
2134275,Rural
2142115,Rural
2118200,Rural
2124055,Rural
2103225,Rural
2145165,Rural
2106035,Rural
2103075,Rural
2139350,Rural
2112015,Rural
2133210,Rural
2145325,Rural
2124430,Rural
2112030,Rural
2134070,Rural
2127115,Rural
2133160,Rural
2124230,Rural
2134040,Rural
2145180,Rural
2145320,Rural
2136320,Rural
2124460,Rural
2127245,Rural
2103020,Rural
2109150,Rural
2127360,Rural
2106330,Rural
2148015,Rural
2145255,Rural
2136040,Rural
2133145,Rural
2124255,Rural
2154060,Rural
2148060,Rural
2136330,Rural
2148080,Rural
2118235,Rural
2118300,Rural
2151245,Rural
2133325,Rural
2139475,Rural
2133195,Rural
2139040,Rural
2157090,Rural
2133320,Rural
2127395,Rural
2139130,Rural
2133300,Rural
2136195,Rural
2118085,Rural
2118100,Rural
2106280,Rural
2142060,Rural
2121230,Rural
2145315,Rural
2130280,Rural
2148105,Rural
2124155,Rural
2103320,Rural
2133420,Rural
2145335,Rural
2139070,Rural
2127100,Rural
2151095,Urban
2151110,Urban
2112250,Urban
2112020,Urban
2136365,Urban
2151035,Urban
2130080,Urban
2130210,Urban
2151085,Urban
2157060,Urban
2136360,Urban
2112075,Urban
2151100,Urban
2112090,Urban
2130055,Urban
2151115,Urban
2151080,Urban
2130140,Urban
2151135,Urban
2130110,Urban
2130170,Urban
2130035,Urban
2151130,Urban
2130090,Urban
2151060,Urban
2130130,Urban
2112095,Urban
2157055,Urban
2130020,Urban
2130180,Urban
2130010,Urban
2130075,Urban
2157065,Urban
2130175,Urban
2130160,Urban
2130015,Urban
2130165,Urban
2130030,Urban
2130155,Urban
2136460,Urban
2151010,Urban
2151020,Urban
2130120,Urban
2151055,Urban
2136475,Urban
2130060,Urban
2151065,Urban
2130150,Urban
2130145,Urban
2130200,Urban
2136470,Urban
2130085,Urban
2130040,Urban
2151125,Urban
2130125,Urban
2151105,Urban
2130025,Urban
2151015,Urban
2130115,Urban
2130095,Urban
2136465,Urban
2130230,Urban
2151120,Urban
2151070,Urban
2130100,Urban
2130135,Urban
2112235,Urban
2136450,Urban
2112070,Urban
2130065,Urban
2130070,Urban
2136455,Urban
2130105,Urban
2151090,Urban
2130225,Urban
2151075,Urban
2130050,Urban
2133285,Urban
2130005,Urban
2130045,Urban
2157070,Urban
9224130,Rural
9224080,Rural
9203235,Rural
9233075,Rural
9233040,Rural
9227120,Rural
9230065,Rural
9227110,Rural
9227080,Rural
9227045,Rural
9230030,Rural
9230160,Rural
9227125,Rural
9230170,Rural
9227100,Rural
9209260,Rural
9224005,Rural
9209250,Rural
9203180,Rural
9206165,Rural
9221040,Rural
9221070,Rural
9209100,Rural
9221075,Rural
9203025,Rural
9230075,Rural
9206335,Rural
9203140,Rural
9209245,Rural
9203260,Rural
9206230,Rural
9212235,Rural
9206070,Rural
9209295,Rural
9215155,Rural
9224135,Rural
9227135,Rural
9203125,Rural
9212090,Rural
9203055,Rural
9230110,Rural
9209175,Rural
9206170,Rural
9212290,Rural
9218370,Rural
9212140,Rural
9206180,Rural
9218150,Rural
9203065,Rural
9206185,Rural
9215060,Rural
9212015,Rural
9206035,Rural
9206270,Rural
9233120,Rural
9215185,Rural
9221060,Rural
9212110,Rural
9203335,Rural
9230115,Rural
9227105,Rural
9209195,Rural
9203145,Rural
9206330,Rural
9206020,Rural
9203215,Rural
9218320,Rural
9206305,Rural
9233030,Rural
9233080,Rural
9215085,Rural
9206130,Rural
9215120,Rural
9221020,Rural
9209275,Rural
9212240,Rural
9209005,Rural
9203295,Rural
9212115,Rural
9221175,Rural
9218385,Rural
9218155,Rural
9221165,Rural
9206205,Rural
9209290,Rural
9206250,Rural
9215220,Rural
9203035,Rural
9221050,Rural
9209155,Rural
9215195,Rural
9203340,Rural
9215110,Rural
9218170,Rural
9203250,Rural
9218065,Rural
9212025,Rural
9215035,Rural
9218260,Rural
9203255,Rural
9212245,Rural
9206315,Rural
9227160,Rural
9215225,Rural
9227155,Rural
9224020,Rural
9212135,Rural
9221135,Rural
9203230,Rural
9209040,Rural
9215125,Rural
9209095,Rural
9230165,Rural
9218365,Rural
9221090,Rural
9203310,Rural
9215130,Rural
9215230,Rural
9212065,Rural
9212010,Rural
9227015,Rural
9206220,Rural
9209205,Rural
9212270,Rural
9218390,Rural
9212210,Rural
9203355,Rural
9224075,Rural
9218075,Rural
9212060,Rural
9218185,Rural
9218295,Rural
9209220,Rural
9212280,Rural
9221080,Rural
9203270,Rural
9203135,Rural
9215055,Rural
9212125,Rural
9230145,Rural
9212225,Rural
9209285,Rural
9218025,Rural
9209255,Rural
9218290,Rural
9206055,Rural
9230015,Rural
9215030,Rural
9206345,Rural
9206140,Rural
9212100,Rural
9209010,Rural
9227115,Rural
9215180,Rural
9203210,Rural
9203345,Rural
9209075,Rural
9224115,Rural
9203175,Rural
9203410,Rural
9233130,Rural
9206295,Rural
9209215,Rural
9218195,Rural
9212265,Rural
9212120,Rural
9206265,Rural
9230120,Rural
9227010,Rural
9203015,Rural
9230010,Rural
9218275,Rural
9218215,Rural
9227130,Rural
9206280,Rural
9212145,Rural
9218010,Rural
9203390,Rural
9203005,Rural
9206150,Rural
9218335,Rural
9209115,Rural
9227055,Rural
9209235,Rural
9203050,Rural
9206145,Rural
9212075,Rural
9212215,Rural
9203435,Rural
9212050,Rural
9209225,Rural
9203225,Rural
9218020,Rural
9221065,Rural
9218180,Rural
9218205,Rural
9212030,Rural
9218280,Rural
9233115,Rural
9209130,Rural
9203075,Rural
9206075,Rural
9215250,Rural
9215045,Rural
9227020,Rural
9203110,Rural
9209305,Rural
9230195,Rural
9218145,Rural
9215020,Rural
9212220,Rural
9218165,Rural
9209180,Rural
9218265,Rural
9203290,Rural
9224065,Rural
9218045,Rural
9230050,Rural
9206340,Rural
9203150,Rural
9230185,Rural
9203330,Rural
9215095,Rural
9209185,Rural
9224070,Rural
9203130,Rural
9209050,Rural
9215115,Rural
9215240,Rural
9206045,Rural
9218360,Rural
9218270,Rural
9206135,Rural
9218230,Rural
9215015,Rural
9203120,Rural
9209270,Rural
9215090,Rural
9215170,Rural
9215140,Rural
9221095,Rural
9221155,Rural
9212175,Rural
9209280,Rural
9206090,Rural
9215005,Rural
9230135,Rural
9215100,Rural
9212275,Rural
9230020,Rural
9224090,Rural
9209015,Rural
9230055,Rural
9212255,Rural
9221035,Rural
9209165,Rural
9212190,Rural
9212165,Rural
9218315,Rural
9215065,Rural
9233095,Rural
9206255,Rural
9203315,Rural
9218060,Rural
9218310,Rural
9209170,Rural
9218325,Rural
9224110,Rural
9206190,Rural
9227065,Rural
9215105,Rural
9224050,Rural
9206290,Rural
9206125,Rural
9221115,Rural
9218120,Rural
9206285,Rural
9230070,Rural
9218210,Rural
9203415,Rural
9221180,Rural
9227050,Rural
9230130,Rural
9206355,Rural
9233010,Rural
9212155,Rural
9218235,Rural
9209080,Rural
9227145,Rural
9206155,Rural
9218300,Rural
9218085,Rural
9227095,Rural
9206160,Rural
9221100,Rural
9203095,Rural
9224030,Rural
9203245,Rural
9206100,Rural
9209070,Rural
9221110,Rural
9218055,Rural
9212230,Rural
9221170,Rural
9212300,Rural
9203200,Rural
9227140,Rural
9230180,Rural
9215215,Rural
9218110,Rural
9227040,Rural
9218225,Rural
9203100,Rural
9206260,Rural
9224085,Rural
9209055,Rural
9215050,Rural
9233055,Rural
9218140,Rural
9230040,Rural
9203165,Rural
9209105,Rural
9221030,Rural
9203320,Rural
9218355,Rural
9233020,Rural
9203280,Rural
9212200,Rural
9209145,Rural
9218100,Rural
9203305,Rural
9215190,Rural
9212035,Rural
9230025,Rural
9206240,Rural
9209110,Rural
9209240,Rural
9203060,Rural
9233035,Rural
9206050,Rural
9212045,Rural
9203360,Rural
9218005,Rural
9203085,Rural
9206005,Rural
9206225,Rural
9209150,Rural
9233045,Rural
9209025,Rural
9212130,Rural
9203350,Rural
9206080,Rural
9206215,Rural
9206065,Rural
9224120,Rural
9212285,Rural
9221140,Rural
9203385,Rural
9209125,Rural
9212295,Rural
9206210,Rural
9203240,Rural
9233105,Rural
9218305,Rural
9221185,Rural
9203190,Rural
9215040,Rural
9203090,Rural
9206030,Rural
9206275,Rural
9203265,Rural
9203365,Rural
9203285,Rural
9230060,Rural
9218240,Rural
9209135,Rural
9203425,Rural
9209230,Rural
9218285,Rural
9215080,Rural
9215160,Rural
9218105,Rural
9218090,Rural
9224035,Rural
9218095,Rural
9212205,Rural
9227150,Rural
9212150,Rural
9209210,Rural
9221190,Rural
9230175,Rural
9203080,Rural
9224125,Rural
9218135,Rural
9230005,Rural
9206195,Rural
9206320,Rural
9206120,Rural
9212180,Rural
9203040,Rural
9224060,Rural
9206310,Rural
9203010,Rural
9203185,Rural
9209085,Rural
9212160,Rural
9221145,Rural
9227090,Rural
9203325,Rural
9212005,Rural
9215200,Rural
9212020,Rural
9203405,Rural
9221055,Rural
9233100,Rural
9209160,Rural
9233005,Rural
9203160,Rural
9203375,Rural
9203195,Rural
9203380,Rural
9203030,Rural
9209035,Rural
9227070,Rural
9227025,Rural
9206085,Rural
9233085,Rural
9218115,Rural
9215245,Rural
9203400,Rural
9206105,Rural
9230150,Rural
9218375,Rural
9215175,Rural
9233090,Rural
9203155,Rural
9209065,Rural
9215210,Rural
9218175,Rural
9221010,Rural
9212105,Rural
9206095,Rural
9230155,Rural
9227085,Rural
9203070,Rural
9230095,Rural
9209265,Rural
9218125,Rural
9221085,Rural
9209060,Rural
9230105,Rural
9218345,Rural
9203115,Rural
9218350,Rural
9218035,Rural
9218190,Rural
9206325,Rural
9221045,Rural
9230085,Rural
9212305,Rural
9218130,Rural
9215150,Rural
9212070,Rural
9233015,Rural
9230140,Rural
9233110,Rural
9224010,Rural
9218220,Rural
9218200,Rural
9206040,Rural
9215010,Rural
9224055,Rural
9227030,Rural
9203170,Rural
9230035,Rural
9218030,Rural
9203220,Rural
9221120,Rural
9233050,Rural
9218160,Rural
9227075,Rural
9212195,Rural
9221150,Rural
9224095,Rural
9203205,Rural
9206200,Rural
9221015,Rural
9206015,Rural
9233070,Rural
9218070,Rural
9206010,Rural
9221025,Rural
9209140,Rural
9230190,Rural
9215235,Rural
9203370,Rural
9233125,Rural
9230100,Rural
9218330,Rural
9203275,Rural
9218250,Rural
9212095,Rural
9212260,Rural
9209045,Rural
9221160,Rural
9221005,Rural
9206115,Rural
9233060,Rural
9215025,Rural
9203105,Rural
9203430,Rural
9203020,Rural
9233025,Rural
9203300,Rural
9218050,Rural
9218080,Rural
9227035,Rural
9227060,Rural
9215165,Rural
9206235,Rural
9221130,Rural
9215255,Rural
9203395,Rural
9218040,Rural
9224025,Rural
9215070,Rural
9215145,Rural
9221105,Rural
9206060,Rural
9209020,Rural
9218255,Rural
9224015,Rural
9206025,Rural
9221125,Rural
9230045,Rural
9233065,Rural
9209120,Rural
9203440,Rural
9209090,Rural
9230125,Rural
9212170,Rural
9227005,Rural
9224045,Rural
9203445,Rural
9224100,Rural
9218245,Rural
9212250,Rural
9206110,Rural
9209190,Rural
9209300,Rural
9218015,Rural
9206350,Rural
9224040,Rural
9230090,Rural
9230080,Rural
9215135,Rural
9215205,Rural
9224105,Rural
9218340,Rural
9206300,Rural
9215075,Rural
9209200,Rural
9206175,Rural
9203045,Rural
9203420,Rural
9209030,Rural
9218380,Rural
9212185,Rural
9206245,Rural
9212080,Urban
9212085,Urban
9212055,Urban
9212040,Urban
4503070,Rural
4506020,Rural
4509140,Rural
4509005,Rural
4503025,Rural
4509040,Rural
4509085,Rural
4509050,Rural
4512045,Rural
4512070,Rural
4503040,Rural
4509160,Rural
4509155,Rural
4506050,Rural
4509110,Rural
4509170,Rural
4512050,Rural
4509150,Rural
4509190,Rural
4512080,Rural
4509130,Rural
4512040,Rural
4503020,Rural
4509175,Rural
4506035,Rural
4509075,Rural
4506015,Rural
4506060,Rural
4509065,Rural
4506055,Rural
4503050,Rural
4503045,Rural
4509105,Rural
4503015,Rural
4512015,Rural
4503065,Rural
4512020,Rural
4512005,Rural
4512030,Rural
4509090,Rural
4503075,Rural
4509060,Rural
4509025,Rural
4506010,Rural
4509120,Rural
4509135,Rural
4506065,Rural
4512090,Rural
4512075,Rural
4509080,Rural
4506025,Rural
4509195,Rural
4509185,Rural
4509035,Rural
4509055,Rural
4506040,Rural
4506080,Rural
4512065,Rural
4512035,Rural
4506045,Rural
4503005,Rural
4509010,Rural
4503060,Rural
4512010,Rural
4509070,Rural
4506070,Rural
4509205,Rural
4503080,Rural
4509015,Rural
4509115,Rural
4509180,Rural
4503010,Rural
4509100,Rural
4509145,Rural
4509125,Rural
4503055,Rural
4509045,Rural
4503035,Rural
4503090,Rural
4512085,Rural
4503030,Rural
4509200,Rural
4512095,Rural
4512025,Rural
4506075,Rural
4506005,Rural
4509020,Rural
4509030,Rural
4512055,Rural
4506030,Rural
4509210,Rural
4509165,Rural
4509095,Rural
4512060,Rural
4503085,Rural
6187240,Rural
6163175,Rural
6184280,Rural
6154030,Rural
6157215,Rural
6169030,Rural
6154235,Rural
6187175,Rural
6184225,Rural
6154045,Rural
6130240,Rural
6178165,Rural
6127015,Rural
6172060,Rural
6181265,Rural
6130330,Rural
6109015,Rural
6181020,Rural
6184120,Rural
6145120,Rural
6130270,Rural
6178405,Rural
6139130,Rural
6163445,Rural
6121105,Rural
6187130,Rural
6130315,Rural
6181010,Rural
6163320,Rural
6130345,Rural
6187420,Rural
6112055,Rural
6163155,Rural
6124270,Rural
6181225,Rural
6169210,Rural
6133085,Rural
6151145,Rural
6163470,Rural
6142140,Rural
6184200,Rural
6121045,Rural
6163490,Rural
6154060,Rural
6151020,Rural
6149110,Rural
6160295,Rural
6151060,Rural
6127065,Rural
6136195,Rural
6181005,Rural
6163480,Rural
6178425,Rural
6130125,Rural
6184050,Rural
6175055,Rural
6157025,Rural
6157140,Rural
6124165,Rural
6187045,Rural
6157130,Rural
6145070,Rural
6112005,Rural
6145175,Rural
6142195,Rural
6142135,Rural
6151120,Rural
6127335,Rural
6127380,Rural
6163360,Rural
6178085,Rural
6160250,Rural
6106185,Rural
6127345,Rural
6106125,Rural
6127310,Rural
6115110,Rural
6124085,Rural
6112105,Rural
6121110,Rural
6187145,Rural
6130355,Rural
6136205,Rural
6163215,Rural
6181025,Rural
6136225,Rural
6169170,Rural
6157030,Rural
6184105,Rural
6157150,Rural
6184330,Rural
6166120,Rural
6181170,Rural
6106225,Rural
6163465,Rural
6151110,Rural
6160185,Rural
6184320,Rural
6142180,Rural
6172070,Rural
6187365,Rural
6118025,Rural
6181085,Rural
6142060,Rural
6136120,Rural
6163060,Rural
6106310,Rural
6160140,Rural
6154140,Rural
6130080,Rural
6145150,Rural
6169100,Rural
6130335,Rural
6148010,Rural
6149050,Rural
6121170,Rural
6121030,Rural
6130245,Rural
6118130,Rural
6124290,Rural
6157070,Rural
6148120,Rural
6184285,Rural
6163455,Rural
6169105,Rural
6136075,Rural
6127025,Rural
6149055,Rural
6160175,Rural
6139085,Rural
6148135,Rural
6106010,Rural
6106190,Rural
6103160,Rural
6166115,Rural
6181145,Rural
6136070,Rural
6148170,Rural
6103040,Rural
6121175,Rural
6121150,Rural
6154200,Rural
6124130,Rural
6124090,Rural
6187275,Rural
6145035,Rural
6142185,Rural
6142100,Rural
6166005,Rural
6133195,Rural
6175210,Rural
6181235,Rural
6109130,Rural
6187150,Rural
6130045,Rural
6139055,Rural
6154080,Rural
6127225,Rural
6166080,Rural
6133070,Rural
6139090,Rural
6112070,Rural
6163235,Rural
6154215,Rural
6115115,Rural
6175010,Rural
6160120,Rural
6145100,Rural
6115130,Rural
6178325,Rural
6121185,Rural
6145170,Rural
6172085,Rural
6145105,Rural
6160355,Rural
6106065,Rural
6139110,Rural
6133010,Rural
6163260,Rural
6118020,Rural
6160035,Rural
6151005,Rural
6127175,Rural
6157105,Rural
6160105,Rural
6127350,Rural
6175190,Rural
6148130,Rural
6121160,Rural
6184175,Rural
6145305,Rural
6142095,Rural
6124180,Rural
6130205,Rural
6133110,Rural
6148040,Rural
6169045,Rural
6145095,Rural
6160235,Rural
6163365,Rural
6184190,Rural
6160210,Rural
6175170,Rural
6163045,Rural
6151135,Rural
6178395,Rural
6112100,Rural
6103075,Rural
6184135,Rural
6151130,Rural
6127080,Rural
6145275,Rural
6163350,Rural
6124285,Rural
6163015,Rural
6172195,Rural
6175155,Rural
6178380,Rural
6157170,Rural
6133135,Rural
6187170,Rural
6163200,Rural
6149065,Rural
6181035,Rural
6181140,Rural
6166130,Rural
6139125,Rural
6133165,Rural
6106055,Rural
6172320,Rural
6181240,Rural
6169190,Rural
6118070,Rural
6124100,Rural
6121070,Rural
6112095,Rural
6178020,Rural
6178335,Rural
6149100,Rural
6178110,Rural
6124070,Rural
6172225,Rural
6181220,Rural
6142040,Rural
6142235,Rural
6109070,Rural
6124200,Rural
6184060,Rural
6127095,Rural
6115100,Rural
6163400,Rural
6169200,Rural
6148065,Rural
6130235,Rural
6106095,Rural
6154070,Rural
6154020,Rural
6160320,Rural
6163160,Rural
6178210,Rural
6184230,Rural
6154195,Rural
6106150,Rural
6127245,Rural
6109010,Rural
6163210,Rural
6187385,Rural
6136055,Rural
6109075,Rural
6148185,Rural
6169220,Rural
6178320,Rural
6136230,Rural
6187125,Rural
6145050,Rural
6184115,Rural
6178135,Rural
6163285,Rural
6106100,Rural
6187330,Rural
6127170,Rural
6130255,Rural
6163225,Rural
6124320,Rural
6178300,Rural
6106085,Rural
6178175,Rural
6163290,Rural
6181065,Rural
6124250,Rural
6145060,Rural
6127110,Rural
6187305,Rural
6187235,Rural
6181155,Rural
6172280,Rural
6163240,Rural
6115105,Rural
6172340,Rural
6163505,Rural
6130275,Rural
6163105,Rural
6148195,Rural
6130155,Rural
6175060,Rural
6148045,Rural
6130025,Rural
6142145,Rural
6157180,Rural
6160065,Rural
6121100,Rural
6169160,Rural
6175105,Rural
6175215,Rural
6160330,Rural
6178070,Rural
6106080,Rural
6130200,Rural
6160275,Rural
6142010,Rural
6127210,Rural
6130295,Rural
6130190,Rural
6112065,Rural
6118140,Rural
6160110,Rural
6124035,Rural
6172005,Rural
6181260,Rural
6136175,Rural
6103025,Rural
6142130,Rural
6103110,Rural
6163405,Rural
6169215,Rural
6106250,Rural
6130250,Rural
6145270,Rural
6127130,Rural
6142025,Rural
6166090,Rural
6184265,Rural
6130195,Rural
6136210,Rural
6139020,Rural
6181250,Rural
6124260,Rural
6178370,Rural
6178055,Rural
6145025,Rural
6121090,Rural
6127270,Rural
6121050,Rural
6187360,Rural
6136015,Rural
6136030,Rural
6160245,Rural
6139065,Rural
6163125,Rural
6175100,Rural
6184275,Rural
6175205,Rural
6172065,Rural
6127140,Rural
6106205,Rural
6187050,Rural
6133200,Rural
6169070,Rural
6106160,Rural
6181175,Rural
6130310,Rural
6109025,Rural
6136110,Rural
6172325,Rural
6106060,Rural
6154120,Rural
6136250,Rural
6109175,Rural
6160230,Rural
6136020,Rural
6130020,Rural
6130035,Rural
6148115,Rural
6149010,Rural
6106155,Rural
6172135,Rural
6103100,Rural
6163030,Rural
6151160,Rural
6118005,Rural
6124010,Rural
6118080,Rural
6121040,Rural
6169195,Rural
6178250,Rural
6175185,Rural
6178265,Rural
6163205,Rural
6139170,Rural
6130040,Rural
6160240,Rural
6127215,Rural
6121200,Rural
6109065,Rural
6184215,Rural
6157090,Rural
6178260,Rural
6109100,Rural
6149085,Rural
6160180,Rural
6124080,Rural
6172045,Rural
6172265,Rural
6106020,Rural
6181245,Rural
6142255,Rural
6148090,Rural
6187220,Rural
6148165,Rural
6154205,Rural
6136125,Rural
6181205,Rural
6169055,Rural
6145190,Rural
6106075,Rural
6169140,Rural
6163390,Rural
6145215,Rural
6145055,Rural
6118015,Rural
6148190,Rural
6124055,Rural
6142125,Rural
6169075,Rural
6139050,Rural
6109045,Rural
6172245,Rural
6145155,Rural
6157115,Rural
6103085,Rural
6149075,Rural
6187355,Rural
6142015,Rural
6121125,Rural
6178270,Rural
6163245,Rural
6178220,Rural
6145085,Rural
6175120,Rural
6187265,Rural
6184270,Rural
6149125,Rural
6142165,Rural
6106070,Rural
6106035,Rural
6187215,Rural
6106230,Rural
6103020,Rural
6181070,Rural
6115065,Rural
6142205,Rural
6115080,Rural
6149145,Rural
6175165,Rural
6181165,Rural
6139155,Rural
6118045,Rural
6103005,Rural
6124095,Rural
6109170,Rural
6124120,Rural
6149160,Rural
6106105,Rural
6157205,Rural
6178015,Rural
6163010,Rural
6178420,Rural
6154230,Rural
6184185,Rural
6106260,Rural
6130115,Rural
6145180,Rural
6127220,Rural
6145285,Rural
6148180,Rural
6139115,Rural
6187095,Rural
6127005,Rural
6130370,Rural
6115035,Rural
6121120,Rural
6103035,Rural
6103010,Rural
6178105,Rural
6154240,Rural
6187065,Rural
6160300,Rural
6151040,Rural
6124170,Rural
6148050,Rural
6118095,Rural
6160070,Rural
6112130,Rural
6115120,Rural
6136080,Rural
6115015,Rural
6151025,Rural
6130060,Rural
6136200,Rural
6160165,Rural
6130265,Rural
6103130,Rural
6130300,Rural
6187270,Rural
6160215,Rural
6124300,Rural
6178225,Rural
6139015,Rural
6160075,Rural
6157155,Rural
6187410,Rural
6172080,Rural
6157040,Rural
6112090,Rural
6166175,Rural
6184245,Rural
6172090,Rural
6133040,Rural
6160005,Rural
6184080,Rural
6187260,Rural
6154125,Rural
6178330,Rural
6109105,Rural
6163165,Rural
6106285,Rural
6124075,Rural
6154090,Rural
6148070,Rural
6160135,Rural
