threshold,precision,recall
140,0.9214285714285714,0.3146341463414634
280,0.7678571428571429,0.524390243902439
420,0.6738095238095239,0.6902439024390243
559,0.5867620751341681,0.8
699,0.5107296137339056,0.8707317073170732
839,0.45172824791418353,0.9243902439024391
979,0.3983656792645557,0.9512195121951219
1119,0.3574620196604111,0.975609756097561
1259,0.31850675138999207,0.9780487804878049
1398,0.28898426323319026,0.9853658536585366
1538,0.264629388816645,0.9926829268292683
1678,0.24255065554231228,0.9926829268292683
1818,0.22387238723872388,0.9926829268292683
1958,0.2093973442288049,1.0
2098,0.1954242135367016,1.0
2238,0.18319928507596067,1.0
2377,0.17248632730332353,1.0
2517,0.16289233214143822,1.0
2657,0.1543093714715845,1.0
2797,0.1465856274579907,1.0
140,0.8785714285714286,0.33153638814016173
280,0.7214285714285714,0.5444743935309974
420,0.6261904761904762,0.7088948787061995
559,0.5330948121645797,0.8032345013477089
699,0.46494992846924177,0.876010781671159
839,0.4123957091775924,0.9326145552560647
979,0.36772216547497444,0.9703504043126685
1119,0.32439678284182305,0.9784366576819407
1259,0.28991262907069104,0.9838274932614556
1398,0.26180257510729615,0.9865229110512129
1538,0.23927178153446033,0.9919137466307277
1678,0.21930870083432658,0.9919137466307277
1818,0.20297029702970298,0.9946091644204852
1958,0.18947906026557712,1.0
2098,0.17683508102955195,1.0
2238,0.16577301161751565,1.0
2377,0.15607909129154396,1.0
2517,0.14739769566944774,1.0
2657,0.13963116296575084,1.0
2797,0.13264211655345012,1.0
140,0.8428571428571429,0.3033419023136247
280,0.725,0.5218508997429306
420,0.638095238095238,0.6889460154241646
559,0.5599284436493739,0.8046272493573264
699,0.48354792560801146,0.8688946015424165
839,0.43146603098927294,0.9305912596401028
979,0.38202247191011235,0.961439588688946
1119,0.3386952636282395,0.974293059125964
1259,0.30262112787926926,0.9794344473007712
1398,0.2753934191702432,0.9897172236503856
1538,0.2516254876462939,0.9948586118251928
1678,0.23122765196662692,0.9974293059125964
1818,0.21342134213421343,0.9974293059125964
1958,0.19867211440245147,1.0
2098,0.1854146806482364,1.0
2238,0.17381590705987487,1.0
2377,0.16365166175851914,1.0
2517,0.15454906634882798,1.0
2657,0.14640572073767408,1.0
2797,0.13907758312477655,1.0
140,0.9,0.3118811881188119
280,0.7535714285714286,0.5222772277227723
420,0.669047619047619,0.6955445544554455
559,0.5635062611806798,0.7797029702970297
699,0.49213161659513593,0.8514851485148515
839,0.43861740166865315,0.9108910891089109
979,0.3922369765066394,0.9504950495049505
1119,0.3512064343163539,0.9727722772277227
1259,0.31215250198570293,0.9727722772277227
1398,0.2832618025751073,0.9801980198019802
1538,0.2607282184655397,0.9925742574257426
1678,0.2395709177592372,0.995049504950495
1818,0.22112211221122113,0.995049504950495
1958,0.20633299284984677,1.0
2098,0.19256434699714015,1.0
2238,0.1805183199285076,1.0
2377,0.16996213714766512,1.0
2517,0.16050854191497815,1.0
2657,0.15205118554761007,1.0
2797,0.14444047193421522,1.0
140,0.9142857142857143,0.31840796019900497
280,0.7678571428571429,0.5348258706467661
420,0.6642857142857143,0.6940298507462687
559,0.5617173524150268,0.7810945273631841
699,0.49356223175965663,0.8582089552238806
839,0.4374255065554231,0.9129353233830846
979,0.3861082737487232,0.9402985074626866
1119,0.34673815907059874,0.9651741293532339
1259,0.30976965845909454,0.9701492537313433
1398,0.28183118741058655,0.9800995024875622
1538,0.25812743823146944,0.9875621890547264
1678,0.23718712753277713,0.9900497512437811
1818,0.21947194719471946,0.9925373134328358
1958,0.20480081716036772,0.9975124378109452
2098,0.1911344137273594,0.9975124378109452
2238,0.17917783735478104,0.9975124378109452
2377,0.16870004206983594,0.9975124378109452
2517,0.15931664680174812,0.9975124378109452
2657,0.1509220925856229,0.9975124378109452
2797,0.14372542009295675,1.0
140,0.8785714285714286,0.3219895287958115
280,0.75,0.5497382198952879
420,0.6285714285714286,0.6910994764397905
559,0.5277280858676208,0.7722513089005235
699,0.4563662374821173,0.8350785340314136
839,0.4088200238379023,0.8979057591623036
979,0.36567926455566907,0.93717277486911
1119,0.3288650580875782,0.9633507853403142
1259,0.2946783161239079,0.9712041884816754
1398,0.26680972818311877,0.9764397905759162
1538,0.24512353706111834,0.9869109947643979
1678,0.22586412395709177,0.9921465968586387
1818,0.20847084708470848,0.9921465968586387
1958,0.19458631256384065,0.9973821989528796
2098,0.18207816968541468,1.0
2238,0.17068811438784628,1.0
2377,0.16070677324358434,1.0
2517,0.15176797775129122,1.0
2657,0.14377117049303725,1.0
2797,0.13657490168037184,1.0
140,0.9,0.31265508684863524
280,0.7678571428571429,0.533498759305211
420,0.6571428571428571,0.684863523573201
559,0.5635062611806798,0.7816377171215881
699,0.49356223175965663,0.8560794044665012
839,0.4445768772348033,0.9255583126550868
979,0.39121552604698673,0.9503722084367245
1119,0.3512064343163539,0.9751861042183623
1259,0.31374106433677523,0.9801488833746899
1398,0.28397711015736765,0.9851116625310173
1538,0.26007802340702213,0.9925558312655087
1678,0.23897497020262218,0.9950372208436724
1818,0.22112211221122113,0.9975186104218362
1958,0.20582226762002043,1.0
2098,0.1920877025738799,1.0
2238,0.18007149240393208,1.0
2377,0.16954143878838873,1.0
2517,0.16011124354390147,1.0
2657,0.1516748212269477,1.0
2797,0.14408294601358598,1.0
140,0.9071428571428571,0.3207070707070707
280,0.7642857142857142,0.5404040404040404
420,0.6595238095238095,0.6994949494949495
559,0.552772808586762,0.7803030303030303
699,0.4864091559370529,0.8585858585858586
839,0.432657926102503,0.9166666666666666
979,0.3840653728294178,0.9494949494949495
1119,0.34405719392314565,0.9722222222222222
1259,0.3057982525814138,0.9722222222222222
1398,0.27896995708154504,0.9848484848484849
1538,0.2555266579973992,0.9924242424242424
1678,0.23480333730631706,0.9949494949494949
1818,0.21672167216721672,0.9949494949494949
1958,0.20122574055158324,0.9949494949494949
2098,0.1882745471877979,0.9974747474747475
2238,0.17649687220732796,0.9974747474747475
2377,0.16659655027345394,1.0
2517,0.1573301549463647,1.0
2657,0.14904027098231087,1.0
2797,0.14158026456918127,1.0
140,0.9,0.31265508684863524
280,0.7821428571428571,0.543424317617866
420,0.6714285714285714,0.6997518610421837
559,0.5652951699463328,0.7841191066997518
699,0.4907010014306152,0.8511166253101737
839,0.4362336114421931,0.9081885856079405
979,0.39325842696629215,0.9553349875930521
1119,0.3512064343163539,0.9751861042183623
1259,0.3129467831612391,0.9776674937965261
1398,0.28397711015736765,0.9851116625310173
1538,0.26007802340702213,0.9925558312655087
1678,0.2395709177592372,0.9975186104218362
1818,0.22112211221122113,0.9975186104218362
1958,0.20582226762002043,1.0
2098,0.1920877025738799,1.0
2238,0.18007149240393208,1.0
2377,0.16954143878838873,1.0
2517,0.16011124354390147,1.0
2657,0.1516748212269477,1.0
2797,0.14408294601358598,1.0
140,0.8857142857142857,0.31
280,0.7392857142857143,0.5175
420,0.6547619047619048,0.6875
559,0.554561717352415,0.775
699,0.48068669527896996,0.84
839,0.433849821215733,0.91
979,0.3861082737487232,0.945
1119,0.3449508489722967,0.965
1259,0.3089753772835584,0.9725
1398,0.2804005722460658,0.98
1538,0.25812743823146944,0.9925
1678,0.23718712753277713,0.995
1818,0.21892189218921893,0.995
1958,0.20429009193054137,1.0
2098,0.19065776930409914,1.0
2238,0.17873100983020554,1.0
2377,0.16827934371055953,1.0
2517,0.15891934843067143,1.0
2657,0.1505457282649605,1.0
2797,0.14301036825169824,1.0
140,0.8857142857142857,0.32545931758530183
280,0.7392857142857143,0.5433070866141733
420,0.6476190476190476,0.7139107611548556
559,0.5366726296958855,0.7874015748031497
699,0.4663805436337625,0.8556430446194225
839,0.41477949940405245,0.9133858267716536
979,0.36465781409601633,0.937007874015748
1119,0.3288650580875782,0.9658792650918635
1259,0.2946783161239079,0.973753280839895
1398,0.26680972818311877,0.979002624671916
1538,0.24512353706111834,0.989501312335958
1678,0.22526817640047675,0.9921259842519685
1818,0.20847084708470848,0.994750656167979
1958,0.1940755873340143,0.9973753280839895
2098,0.18160152526215442,1.0
2238,0.17024128686327078,1.0
2377,0.16028607488430796,1.0
2517,0.15137067938021453,1.0
2657,0.14339480617237485,1.0
2797,0.13621737575974258,1.0
140,0.9,0.315
280,0.7392857142857143,0.5175
420,0.6261904761904762,0.6575
559,0.552772808586762,0.7725
699,0.49356223175965663,0.8625
839,0.4445768772348033,0.9325
979,0.390194075587334,0.955
1119,0.34673815907059874,0.97
1259,0.30976965845909454,0.975
1398,0.28183118741058655,0.985
1538,0.25682704811443435,0.9875
1678,0.23718712753277713,0.995
1818,0.21892189218921893,0.995
1958,0.203779366700715,0.9975
2098,0.19018112488083888,0.9975
2238,0.17828418230563003,0.9975
2377,0.16827934371055953,1.0
2517,0.15891934843067143,1.0
2657,0.1505457282649605,1.0
2797,0.14301036825169824,1.0
140,0.8785714285714286,0.3022113022113022
280,0.7821428571428571,0.538083538083538
420,0.6642857142857143,0.6855036855036855
559,0.5652951699463328,0.7764127764127764
699,0.5007153075822603,0.85995085995086
839,0.44576877234803336,0.918918918918919
979,0.3983656792645557,0.9582309582309583
1119,0.355674709562109,0.9778869778869779
1259,0.3177124702144559,0.9828009828009828
1398,0.2875536480686695,0.9877149877149877
1538,0.2626788036410923,0.9926289926289926
1678,0.24195470798569726,0.9975429975429976
1818,0.22387238723872388,1.0
1958,0.20786516853932585,1.0
2098,0.19399428026692087,1.0
2238,0.18185880250223413,1.0
2377,0.17122423222549432,1.0
2517,0.1617004370282082,1.0
2657,0.15318027850959728,1.0
2797,0.14551304969610296,1.0
140,0.8642857142857143,0.31758530183727035
280,0.725,0.5328083989501312
420,0.6238095238095238,0.6876640419947506
559,0.5313059033989267,0.7795275590551181
699,0.46924177396280403,0.8608923884514436
839,0.41835518474374256,0.9212598425196851
979,0.3687436159346272,0.94750656167979
1119,0.3324396782841823,0.9763779527559056
1259,0.2962668784749801,0.979002624671916
1398,0.26824034334763946,0.984251968503937
1538,0.24577373211963588,0.9921259842519685
1678,0.22526817640047675,0.9921259842519685
1818,0.2079207920792079,0.9921259842519685
1958,0.1940755873340143,0.9973753280839895
2098,0.18160152526215442,1.0
2238,0.17024128686327078,1.0
2377,0.16028607488430796,1.0
2517,0.15137067938021453,1.0
2657,0.14339480617237485,1.0
2797,0.13621737575974258,1.0
140,0.8928571428571429,0.32051282051282054
280,0.7321428571428571,0.5256410256410257
420,0.638095238095238,0.6871794871794872
559,0.5366726296958855,0.7692307692307693
699,0.4721030042918455,0.8461538461538461
839,0.4231227651966627,0.9102564102564102
979,0.3748723186925434,0.941025641025641
1119,0.3351206434316354,0.9615384615384616
1259,0.30103256552819696,0.9717948717948718
1398,0.2732474964234621,0.9794871794871794
1538,0.24967490247074123,0.9846153846153847
1678,0.2300357568533969,0.9897435897435898
1818,0.21287128712871287,0.9923076923076923
1958,0.19816138917262513,0.9948717948717949
2098,0.18589132507149667,1.0
2238,0.1742627345844504,1.0
2377,0.16407236011779555,1.0
2517,0.15494636471990464,1.0
2657,0.14678208505833648,1.0
2797,0.1394351090454058,1.0
140,0.8857142857142857,0.3163265306122449
280,0.725,0.5178571428571429
420,0.6285714285714286,0.673469387755102
559,0.5509838998211091,0.7857142857142857
699,0.4821173104434907,0.8596938775510204
839,0.4266984505363528,0.9132653061224489
979,0.3799795709908069,0.9489795918367347
1119,0.33958891867739055,0.9693877551020408
1259,0.30420969023034156,0.9770408163265306
1398,0.2753934191702432,0.9821428571428571
1538,0.252925877763329,0.9923469387755102
1678,0.232419547079857,0.9948979591836735
1818,0.2145214521452145,0.9948979591836735
1958,0.19918283963227784,0.9948979591836735
2098,0.18636796949475692,0.9974489795918368
2238,0.1747095621090259,0.9974489795918368
2377,0.16449305847707194,0.9974489795918368
2517,0.15534366309098133,0.9974489795918368
2657,0.14715844937899888,0.9974489795918368
2797,0.1401501608866643,1.0
140,0.8928571428571429,0.3263707571801567
280,0.75,0.5483028720626631
420,0.6595238095238095,0.7232375979112271
559,0.552772808586762,0.8067885117493473
699,0.4792560801144492,0.8746736292428199
839,0.42789034564958284,0.9373368146214099
979,0.37589376915219613,0.9608355091383812
1119,0.3342269883824844,0.9765013054830287
1259,0.2978554408260524,0.97911227154047
1398,0.26895565092989987,0.9817232375979112
1538,0.24577373211963588,0.9869451697127938
1678,0.2270560190703218,0.9947780678851175
1818,0.20957095709570958,0.9947780678851175
1958,0.195097037793667,0.9973890339425587
2098,0.18207816968541468,0.9973890339425587
2238,0.17068811438784628,0.9973890339425587
2377,0.16112747160286076,1.0
2517,0.1521652761223679,1.0
2657,0.14414753481369966,1.0
2797,0.13693242760100108,1.0
140,0.8857142857142857,0.3315508021390374
280,0.7357142857142858,0.5508021390374331
420,0.6238095238095238,0.7005347593582888
559,0.5277280858676208,0.7887700534759359
699,0.463519313304721,0.8663101604278075
839,0.4123957091775924,0.9251336898395722
979,0.36363636363636365,0.9518716577540107
1119,0.32350312779267204,0.9679144385026738
1259,0.2891183478951549,0.9732620320855615
1398,0.26108726752503575,0.9759358288770054
1538,0.23927178153446033,0.983957219251337
1678,0.2205005959475566,0.9893048128342246
1818,0.20352035203520352,0.9893048128342246
1958,0.19050051072522983,0.9973262032085561
2098,0.17778836987607244,0.9973262032085561
2238,0.16666666666666666,0.9973262032085561
2377,0.15692048801009675,0.9973262032085561
2517,0.14819229241160112,0.9973262032085561
2657,0.14076025592773805,1.0
2797,0.13371469431533786,1.0
140,0.9,0.32061068702290074
280,0.7285714285714285,0.5190839694656488
420,0.6261904761904762,0.6692111959287532
559,0.5384615384615384,0.7659033078880407
699,0.47353361945636624,0.8422391857506362
839,0.4231227651966627,0.9033078880407125
979,0.37793667007150156,0.9414758269720102
1119,0.34048257372654156,0.9694656488549618
1259,0.30420969023034156,0.9745547073791349
1398,0.27682403433476394,0.9847328244274809
1538,0.25227568270481143,0.9872773536895675
1678,0.23122765196662692,0.9872773536895675
1818,0.2145214521452145,0.9923664122137404
1958,0.20020429009193055,0.9974554707379135
2098,0.18684461391801716,0.9974554707379135
2238,0.17515638963360142,0.9974554707379135
2377,0.16491375683634835,0.9974554707379135
2517,0.15613825983313467,1.0
2657,0.14791117802032366,1.0
2797,0.14050768680729353,1.0
140,0.8571428571428571,0.3225806451612903
280,0.7428571428571429,0.5591397849462365
420,0.6333333333333333,0.7150537634408602
559,0.5491949910554562,0.8252688172043011
699,0.4663805436337625,0.8763440860215054
839,0.4195470798569726,0.946236559139785
979,0.3687436159346272,0.9704301075268817
1119,0.32797140303842715,0.9865591397849462
1259,0.29229547259729943,0.989247311827957
1398,0.2646638054363376,0.9946236559139785
1538,0.24122236671001301,0.9973118279569892
1678,0.22109654350417163,0.9973118279569892
1818,0.20407040704070406,0.9973118279569892
1958,0.18947906026557712,0.9973118279569892
2098,0.17683508102955195,0.9973118279569892
2238,0.16577301161751565,0.9973118279569892
2377,0.15607909129154396,0.9973118279569892
2517,0.14739769566944774,0.9973118279569892
2657,0.13963116296575084,0.9973118279569892
2797,0.13299964247407936,1.0
140,0.8857142857142857,0.32041343669250644
280,0.75,0.5426356589147286
420,0.6452380952380953,0.7002583979328165
559,0.5509838998211091,0.7958656330749354
699,0.474964234620887,0.8578811369509044
839,0.42550655542312277,0.9224806201550387
979,0.3769152196118488,0.9534883720930233
1119,0.33690795352993747,0.9741602067183462
1259,0.2994440031771247,0.9741602067183462
1398,0.2718168812589413,0.9819121447028424
1538,0.2483745123537061,0.9870801033591732
1678,0.22884386174016685,0.9922480620155039
1818,0.21122112211221122,0.9922480620155039
1958,0.19713993871297242,0.9974160206718347
2098,0.18398474737845566,0.9974160206718347
2238,0.17247542448614836,0.9974160206718347
2377,0.16281026503996635,1.0
2517,0.1537544696066746,1.0
2657,0.14565299209634927,1.0
2797,0.13836253128351805,1.0
140,0.8571428571428571,0.30456852791878175
280,0.7285714285714285,0.5177664974619289
420,0.6404761904761904,0.682741116751269
559,0.554561717352415,0.7868020304568528
699,0.4792560801144492,0.850253807106599
839,0.4266984505363528,0.9086294416243654
979,0.38202247191011235,0.949238578680203
1119,0.34137622877569257,0.9695431472081218
1259,0.3057982525814138,0.9771573604060914
1398,0.27753934191702434,0.9847715736040609
1538,0.2542262678803641,0.9923857868020305
1678,0.23420738974970204,0.9974619289340102
1818,0.21617161716171618,0.9974619289340102
1958,0.20122574055158324,1.0
2098,0.18779790276453764,1.0
2238,0.17605004468275245,1.0
2377,0.16575515355490114,1.0
2517,0.15653555820421136,1.0
2657,0.14828754234098607,1.0
2797,0.14086521272792277,1.0
140,0.85,0.31070496083550914
280,0.7214285714285714,0.5274151436031331
420,0.6357142857142857,0.6971279373368147
559,0.5456171735241503,0.7963446475195822
699,0.4792560801144492,0.8746736292428199
839,0.4266984505363528,0.9347258485639687
979,0.3738508682328907,0.9556135770234987
1119,0.3333333333333333,0.9738903394255874
1259,0.2978554408260524,0.97911227154047
1398,0.2703862660944206,0.9869451697127938
1538,0.247074122236671,0.9921671018276762
1678,0.2270560190703218,0.9947780678851175
1818,0.20957095709570958,0.9947780678851175
1958,0.19560776302349336,1.0
2098,0.18255481410867494,1.0
2238,0.17113494191242182,1.0
2377,0.16112747160286076,1.0
2517,0.1521652761223679,1.0
2657,0.14414753481369966,1.0
2797,0.13693242760100108,1.0
140,0.85,0.3251366120218579
280,0.7107142857142857,0.5437158469945356
420,0.6071428571428571,0.6967213114754098
559,0.5205724508050089,0.7950819672131147
699,0.44778254649499283,0.855191256830601
839,0.39690107270560193,0.9098360655737705
979,0.35444330949948927,0.9480874316939891
1119,0.3163538873994638,0.9672131147540983
1259,0.28276409849086576,0.9726775956284153
1398,0.2575107296137339,0.9836065573770492
1538,0.23602080624187255,0.9918032786885246
1678,0.2169249106078665,0.994535519125683
1818,0.2002200220022002,0.994535519125683
1958,0.186414708886619,0.9972677595628415
2098,0.17397521448999045,0.9972677595628415
2238,0.16309204647006256,0.9972677595628415
2377,0.15355490113588557,0.9972677595628415
2517,0.14501390544298767,0.9972677595628415
2657,0.13737297704177645,0.9972677595628415
2797,0.13085448695030388,1.0
140,0.8642857142857143,0.3151041666666667
280,0.75,0.546875
420,0.6452380952380953,0.7057291666666666
559,0.5581395348837209,0.8125
699,0.48354792560801146,0.8802083333333334
839,0.4231227651966627,0.9244791666666666
979,0.3738508682328907,0.953125
1119,0.3333333333333333,0.9713541666666666
1259,0.29864972200158857,0.9791666666666666
1398,0.271101573676681,0.9869791666666666
1538,0.24772431729518857,0.9921875
1678,0.2270560190703218,0.9921875
1818,0.20957095709570958,0.9921875
1958,0.19560776302349336,0.9973958333333334
2098,0.18255481410867494,0.9973958333333334
2238,0.17113494191242182,0.9973958333333334
2377,0.16154816996213714,1.0
2517,0.15256257449344457,1.0
2657,0.14452389913436206,1.0
2797,0.13728995352163031,1.0
140,0.8642857142857143,0.3047858942065491
280,0.7428571428571429,0.5239294710327456
420,0.6619047619047619,0.7002518891687658
559,0.5688729874776386,0.801007556675063
699,0.49356223175965663,0.8690176322418136
839,0.4398092967818832,0.929471032745592
979,0.3881511746680286,0.9571788413098237
1119,0.3449508489722967,0.9722921914357683
1259,0.30818109610802225,0.9773299748110831
1398,0.2811158798283262,0.9899244332493703
1538,0.25682704811443435,0.9949622166246851
1678,0.2365911799761621,1.0
1818,0.21837183718371836,1.0
1958,0.20275791624106232,1.0
2098,0.1892278360343184,1.0
2238,0.177390527256479,1.0
2377,0.16701724863273032,1.0
2517,0.1577274533174414,1.0
2657,0.14941663530297328,1.0
2797,0.1419377904898105,1.0
140,0.8357142857142857,0.3015463917525773
280,0.7392857142857143,0.5335051546391752
420,0.6357142857142857,0.6881443298969072
559,0.552772808586762,0.7963917525773195
699,0.4907010014306152,0.884020618556701
839,0.43504171632896305,0.9407216494845361
979,0.3861082737487232,0.9742268041237113
1119,0.3449508489722967,0.9948453608247423
1259,0.30659253375694995,0.9948453608247423
1398,0.2761087267525036,0.9948453608247423
1538,0.25097529258777634,0.9948453608247423
1678,0.2306317044100119,0.9974226804123711
1818,0.21287128712871287,0.9974226804123711
1958,0.1976506639427988,0.9974226804123711
2098,0.18446139180171592,0.9974226804123711
2238,0.17292225201072386,0.9974226804123711
2377,0.16281026503996635,0.9974226804123711
2517,0.1537544696066746,0.9974226804123711
2657,0.14565299209634927,0.9974226804123711
2797,0.1387200572041473,1.0
140,0.9142857142857143,0.3106796116504854
280,0.775,0.5266990291262136
420,0.6738095238095239,0.6868932038834952
559,0.5831842576028623,0.7912621359223301
699,0.5121602288984263,0.8689320388349514
839,0.4564958283671037,0.9296116504854369
979,0.4065372829417773,0.9660194174757282
1119,0.36193029490616624,0.9830097087378641
1259,0.32247815726767276,0.9854368932038835
1398,0.2918454935622318,0.9902912621359223
1538,0.2672301690507152,0.9975728155339806
1678,0.24493444576877235,0.9975728155339806
1818,0.22662266226622663,1.0
1958,0.21041879468845762,1.0
2098,0.19637750238322213,1.0
2238,0.1840929401251117,1.0
2377,0.17332772402187632,1.0
2517,0.16368692888359157,1.0
2657,0.1550621001129093,1.0
2797,0.1473006792992492,1.0
140,0.8785714285714286,0.3219895287958115
280,0.7357142857142858,0.5392670157068062
420,0.6428571428571429,0.7068062827225131
559,0.5456171735241503,0.7984293193717278
699,0.47067238912732473,0.8612565445026178
839,0.42550655542312277,0.9345549738219895
979,0.3748723186925434,0.9607329842931938
1119,0.3324396782841823,0.9738219895287958
1259,0.29706115965051627,0.9790575916230366
1398,0.26895565092989987,0.9842931937172775
1538,0.247074122236671,0.9947643979057592
1678,0.2270560190703218,0.9973821989528796
1818,0.21012101210121012,1.0
1958,0.195097037793667,1.0
2098,0.18207816968541468,1.0
2238,0.17068811438784628,1.0
2377,0.16070677324358434,1.0
2517,0.15176797775129122,1.0
2657,0.14377117049303725,1.0
2797,0.13657490168037184,1.0
140,0.8785714285714286,0.31218274111675126
280,0.7357142857142858,0.5228426395939086
420,0.6404761904761904,0.682741116751269
559,0.5509838998211091,0.7817258883248731
699,0.4821173104434907,0.8553299492385786
839,0.4374255065554231,0.9314720812182741
979,0.3840653728294178,0.9543147208121827
1119,0.34226988382484363,0.9720812182741116
1259,0.3050039714058777,0.9746192893401016
1398,0.27753934191702434,0.9847715736040609
1538,0.2535760728218466,0.9898477157360406
1678,0.23361144219308702,0.9949238578680203
1818,0.2156215621562156,0.9949238578680203
1958,0.2007150153217569,0.9974619289340102
2098,0.1873212583412774,0.9974619289340102
2238,0.17560321715817695,0.9974619289340102
2377,0.16533445519562473,0.9974619289340102
2517,0.15653555820421136,1.0
2657,0.14828754234098607,1.0
2797,0.14086521272792277,1.0
140,0.9,0.33070866141732286
280,0.7321428571428571,0.5380577427821522
420,0.6214285714285714,0.6850393700787402
559,0.5295169946332737,0.7769028871391076
699,0.4678111587982833,0.8582677165354331
839,0.4159713945172825,0.916010498687664
979,0.36976506639427986,0.9501312335958005
1119,0.3315460232350313,0.973753280839895
1259,0.29547259729944403,0.9763779527559056
1398,0.26680972818311877,0.979002624671916
1538,0.2444733420026008,0.9868766404199475
1678,0.22407628128724671,0.9868766404199475
1818,0.20737073707370737,0.989501312335958
1958,0.1940755873340143,0.9973753280839895
2098,0.1811248808388942,0.9973753280839895
2238,0.16979445933869527,0.9973753280839895
2377,0.15986537652503155,0.9973753280839895
2517,0.15097338100913787,0.9973753280839895
2657,0.14301844185171245,0.9973753280839895
2797,0.13621737575974258,1.0
140,0.8785714285714286,0.3178294573643411
280,0.7285714285714285,0.5271317829457365
420,0.6261904761904762,0.6795865633074936
559,0.5438282647584973,0.7855297157622739
699,0.48497854077253216,0.875968992248062
839,0.4231227651966627,0.917312661498708
979,0.3738508682328907,0.9457364341085271
1119,0.3360142984807864,0.9715762273901809
1259,0.3018268467037331,0.9819121447028424
1398,0.27467811158798283,0.9922480620155039
1538,0.25097529258777634,0.9974160206718347
1678,0.2300357568533969,0.9974160206718347
1818,0.21232123212321233,0.9974160206718347
1958,0.19713993871297242,0.9974160206718347
2098,0.18446139180171592,1.0
2238,0.17292225201072386,1.0
2377,0.16281026503996635,1.0
2517,0.1537544696066746,1.0
2657,0.14565299209634927,1.0
2797,0.13836253128351805,1.0
140,0.8928571428571429,0.31645569620253167
280,0.7392857142857143,0.5240506329113924
420,0.638095238095238,0.6784810126582278
559,0.5581395348837209,0.789873417721519
699,0.4892703862660944,0.8658227848101265
839,0.4398092967818832,0.9341772151898734
979,0.3891726251276813,0.9645569620253165
1119,0.34763181411974975,0.9848101265822785
1259,0.30976965845909454,0.9873417721518988
1398,0.2804005722460658,0.9924050632911392
1538,0.2555266579973992,0.9949367088607595
1678,0.23480333730631706,0.9974683544303797
1818,0.21672167216721672,0.9974683544303797
1958,0.2017364657814096,1.0
2098,0.1882745471877979,1.0
2238,0.17649687220732796,1.0
2377,0.16617585191417752,1.0
2517,0.15693285657528805,1.0
2657,0.14866390666164847,1.0
2797,0.14122273864855203,1.0
140,0.8714285714285714,0.3065326633165829
280,0.7464285714285714,0.5251256281407035
420,0.6357142857142857,0.6708542713567839
559,0.5438282647584973,0.7638190954773869
699,0.4864091559370529,0.8542713567839196
839,0.433849821215733,0.914572864321608
979,0.3861082737487232,0.949748743718593
1119,0.34226988382484363,0.9623115577889447
1259,0.3057982525814138,0.9673366834170855
1398,0.27753934191702434,0.9748743718592965
1538,0.25487646293888166,0.9849246231155779
1678,0.23480333730631706,0.9899497487437185
1818,0.21727172717271728,0.992462311557789
1958,0.20275791624106232,0.9974874371859297
2098,0.1892278360343184,0.9974874371859297
2238,0.177390527256479,0.9974874371859297
2377,0.16701724863273032,0.9974874371859297
2517,0.15812475168851808,1.0
2657,0.14979299962363568,1.0
2797,0.14229531641043977,1.0
140,0.8571428571428571,0.31496062992125984
280,0.7464285714285714,0.5485564304461942
420,0.6547619047619048,0.7217847769028871
559,0.5581395348837209,0.8188976377952756
699,0.47782546494992845,0.8766404199475065
839,0.42550655542312277,0.937007874015748
979,0.37589376915219613,0.9658792650918635
1119,0.3342269883824844,0.9816272965879265
1259,0.29864972200158857,0.9868766404199475
1398,0.26895565092989987,0.9868766404199475
1538,0.24512353706111834,0.989501312335958
1678,0.22526817640047675,0.9921259842519685
1818,0.2079207920792079,0.9921259842519685
1958,0.19356486210418794,0.994750656167979
2098,0.1811248808388942,0.9973753280839895
2238,0.16979445933869527,0.9973753280839895
2377,0.15986537652503155,0.9973753280839895
2517,0.15097338100913787,0.9973753280839895
2657,0.14301844185171245,0.9973753280839895
2797,0.13621737575974258,1.0
140,0.8785714285714286,0.31139240506329113
280,0.7428571428571429,0.5265822784810127
420,0.6452380952380953,0.6860759493670886
559,0.5581395348837209,0.789873417721519
699,0.4892703862660944,0.8658227848101265
839,0.433849821215733,0.9215189873417722
979,0.38202247191011235,0.9468354430379747
1119,0.34226988382484363,0.9696202531645569
1259,0.3057982525814138,0.9746835443037974
1398,0.27682403433476394,0.979746835443038
1538,0.2535760728218466,0.9873417721518988
1678,0.23361144219308702,0.9924050632911392
1818,0.2156215621562156,0.9924050632911392
1958,0.20122574055158324,0.9974683544303797
2098,0.18779790276453764,0.9974683544303797
2238,0.17605004468275245,0.9974683544303797
2377,0.16575515355490114,0.9974683544303797
2517,0.15653555820421136,0.9974683544303797
2657,0.14866390666164847,1.0
2797,0.14122273864855203,1.0
140,0.85,0.2982456140350877
280,0.7464285714285714,0.5238095238095238
420,0.6428571428571429,0.6766917293233082
559,0.5599284436493739,0.7844611528822055
699,0.4892703862660944,0.8571428571428571
839,0.43861740166865315,0.9223057644110275
979,0.3891726251276813,0.9548872180451128
1119,0.34673815907059874,0.9724310776942355
1259,0.3113582208101668,0.9824561403508771
1398,0.28183118741058655,0.9874686716791979
1538,0.2574772431729519,0.9924812030075187
1678,0.23718712753277713,0.9974937343358395
1818,0.21892189218921893,0.9974937343358395
1958,0.203779366700715,1.0
2098,0.19018112488083888,1.0
2238,0.17828418230563003,1.0
