,call_count,radius_of_gyration_log,avg_call_duration,nighttime_call_count,avg_nighttime_call_duration,incoming_call_count,avg_incoming_call_duration,radius_of_gyration,unique_tower_count,spatial_entropy,avg_call_count_per_contact,avg_call_duration_per_contact,contact_count,social_entropy,pc_1,gnd_id,pred_values
11177,1749.10856720687,3.419759123936392,110.562030314995,134.286741314873,147.73823201849,845.399007799334,111.072657635575,30.5620524674602,32.2217719379844,0.335052956965122,11.5841144011696,1429.44945988205,141.554644801256,0.624349409071371,-2.024293161300469,7124025,-3.1547101209006922
11178,1828.12957824639,3.393901075522674,107.1949023742,137.513041065483,142.566640879715,891.130965593785,107.581272491287,29.7819074184684,32.5507769145394,0.325060903785719,11.8028295670265,1406.52954972974,145.917869034406,0.628617272682417,-2.944147040817933,7124030,-3.1003739670247876
11179,1828.12957824639,3.393901075522674,107.1949023742,137.513041065483,142.566640879715,891.130965593785,107.581272491287,29.7819074184684,32.5507769145394,0.325060903785719,11.8028295670265,1406.52954972974,145.917869034406,0.628617272682417,-2.121713307819185,7124035,-3.1101185710564203
11180,1724.34075089281,3.463471204364316,113.771790729465,129.96016608346,153.497656726435,832.607400681052,113.885598078898,31.9276116498976,33.1922485606425,0.326243386028612,11.4359191595841,1426.92249752918,140.400565455344,0.619565502095208,-4.043499148045287,7124040,-3.1916300394732677
11181,1853.21729571444,3.38761419605534,107.581380980068,142.179223666232,144.995676278357,902.373735513876,108.17999067431,29.5952594875125,32.6163345645345,0.331861262803795,11.8531033078402,1420.23904751224,147.441558603336,0.628735490729177,-4.493858627451682,7124045,-2.8765532489592704
11182,2067.20757938005,3.4335168730818864,112.546295472254,167.14485629259,158.602878312087,985.06583028102,110.211554778377,30.9854231547417,36.8761372072603,0.344289818251305,11.859267078726,1471.68660550952,158.377474157355,0.623223768583,-3.169350720162382,7124050,-2.2302923738288105
11183,1837.49994161956,3.303941534986622,108.969032503265,151.50409500042,148.726798931652,909.972269973109,110.822610527916,27.2197152194068,31.7114907546048,0.328330972075913,11.9610139681873,1442.69711577853,145.323341125641,0.629366303881292,-3.707853060674424,7124055,-2.5293379473372473
11184,1843.15830644585,3.245421006148136,110.040354406142,159.952698786172,152.446656983835,921.349734190446,112.779917027806,25.6725160724745,31.2046814562394,0.330305627556812,12.0565348157737,1464.53717420888,144.964330949275,0.629818612038477,-3.117586312584558,7124060,-2.1760980449116
11185,1843.37486573577,3.2431117877971767,110.081356483188,160.27604726101,152.589024936966,921.785177228786,112.854827875512,25.6133010237968,31.1852846401719,0.330381202391929,12.0601906293455,1465.37304600059,144.950590762621,0.629835922964222,-1.5862409917535338,7124065,-2.191498608263964
11186,1843.37486573577,3.2431117877971767,110.081356483188,160.27604726101,152.589024936966,921.785177228786,112.854827875512,25.6133010237968,31.1852846401719,0.330381202391929,12.0601906293455,1465.37304600059,144.950590762621,0.629835922964222,-3.5976907110625524,7124070,-2.116260433702706
11187,2005.28938864845,3.3565930223447324,111.722883014792,164.007902094497,157.727091053291,967.793670089727,111.417427626539,28.6912736448332,35.9263612802368,0.323841633004156,12.0889573691024,1519.09497719243,156.165348910684,0.616793947016798,-1.3757322524877602,7124075,-2.0109199380814364
11188,2194.68287679517,3.4862304504652983,114.247717661493,177.351214857856,164.971847817915,1028.12784377223,110.249294375382,32.6625920959213,39.33224255491,0.357573057984201,11.8732452431105,1500.6624764995,166.082490414428,0.619838179053984,-2.4282319210442966,7124080,-1.989173106436096
